Data supplied by UK-AIR on 16/1/2024
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Manchester Sharston,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit
19-01-2023,19:00,33.30730,R,ugm-3,69.74492,R,ugm-3,120.81540,R,ugm-3,11.49395,R,ugm-3
19-01-2023,20:00,25.29668,R,ugm-3,68.37510,R,ugm-3,107.16281,R,ugm-3,18.83731,R,ugm-3
19-01-2023,21:00,1.71888,R,ugm-3,18.34525,R,ugm-3,20.98082,R,ugm-3,58.21472,R,ugm-3
19-01-2023,22:00,1.03781,R,ugm-3,12.06130,R,ugm-3,13.65259,R,ugm-3,60.39644,R,ugm-3
19-01-2023,23:00,1.36213,R,ugm-3,9.30532,R,ugm-3,11.39389,R,ugm-3,61.72676,R,ugm-3
19-01-2023,24:00,0.51891,R,ugm-3,8.54032,R,ugm-3,9.33596,R,ugm-3,59.81110,R,ugm-3
20-01-2023,01:00,0.47599,R,ugm-3,6.70331,R,ugm-3,7.43315,R,ugm-3,58.74685,R,ugm-3
20-01-2023,02:00,0.38945,R,ugm-3,7.17084,R,ugm-3,7.76798,R,ugm-3,55.62503,R,ugm-3
20-01-2023,03:00,0.48681,R,ugm-3,6.48583,R,ugm-3,7.23226,R,ugm-3,54.33019,R,ugm-3
20-01-2023,04:00,2.75859,R,ugm-3,16.86431,R,ugm-3,21.09408,R,ugm-3,34.16257,R,ugm-3
20-01-2023,05:00,1.91478,R,ugm-3,15.44602,R,ugm-3,18.38198,R,ugm-3,46.56113,R,ugm-3
20-01-2023,06:00,7.52932,R,ugm-3,25.01828,R,ugm-3,36.56307,R,ugm-3,35.06719,R,ugm-3
20-01-2023,07:00,9.31429,R,ugm-3,31.62303,R,ugm-3,45.90474,R,ugm-3,27.88347,R,ugm-3
20-01-2023,08:00,25.96318,R,ugm-3,48.98639,R,ugm-3,88.79604,R,ugm-3,15.91060,R,ugm-3
20-01-2023,09:00,77.04573,R,ugm-3,64.42911,R,ugm-3,182.56425,R,ugm-3,1.70281,R,ugm-3
20-01-2023,10:00,82.07609,R,ugm-3,61.43705,R,ugm-3,187.28530,R,ugm-3,4.73593,R,ugm-3
20-01-2023,11:00,28.29986,R,ugm-3,51.02861,R,ugm-3,94.42112,R,ugm-3,14.52707,R,ugm-3
20-01-2023,12:00,25.67109,R,ugm-3,48.68088,R,ugm-3,88.04268,R,ugm-3,17.56020,R,ugm-3
20-01-2023,13:00,14.02012,R,ugm-3,36.26039,R,ugm-3,57.75760,R,ugm-3,31.02302,R,ugm-3
20-01-2023,14:00,14.53938,R,ugm-3,40.98884,R,ugm-3,63.28224,R,ugm-3,28.78808,R,ugm-3
20-01-2023,15:00,11.84570,R,ugm-3,39.99624,R,ugm-3,58.15940,R,ugm-3,29.53306,R,ugm-3
20-01-2023,16:00,3.53748,R,ugm-3,27.62333,R,ugm-3,33.04739,R,ugm-3,38.95172,R,ugm-3
20-01-2023,17:00,37.84133,R,ugm-3,59.60205,R,ugm-3,117.62461,R,ugm-3,10.32327,R,ugm-3
20-01-2023,18:00,146.52968,R,ugm-3,68.63246,R,ugm-3,293.30817,R,ugm-3,1.11747,R,ugm-3
20-01-2023,19:00,232.98706,R,ugm-3,80.71145,R,ugm-3,437.95330,R,ugm-3,1.22389,R,ugm-3
20-01-2023,20:00,194.30193,R,ugm-3,64.64160,R,ugm-3,362.56707,R,ugm-3,1.06426,R,ugm-3
20-01-2023,21:00,238.73142,R,ugm-3,73.81208,R,ugm-3,439.86181,R,ugm-3,1.70281,R,ugm-3
20-01-2023,22:00,175.34881,R,ugm-3,63.01578,R,ugm-3,331.88021,R,ugm-3,1.54317,R,ugm-3
20-01-2023,23:00,151.33287,R,ugm-3,55.59236,R,ugm-3,287.63286,R,ugm-3,1.70281,R,ugm-3
20-01-2023,24:00,123.97417,R,ugm-3,51.73749,R,ugm-3,241.82857,R,ugm-3,1.33032,R,ugm-3
21-01-2023,01:00,124.88221,R,ugm-3,39.01796,R,ugm-3,230.50134,R,ugm-3,1.20616,R,ugm-3
21-01-2023,02:00,68.33014,R,ugm-3,32.65831,R,ugm-3,137.42972,R,ugm-3,1.06426,R,ugm-3
21-01-2023,03:00,35.26926,R,ugm-3,27.23325,R,ugm-3,81.31203,R,ugm-3,0.79819,R,ugm-3
21-01-2023,04:00,40.17319,R,ugm-3,25.69431,R,ugm-3,87.29233,R,ugm-3,0.90462,R,ugm-3
21-01-2023,05:00,54.88495,R,ugm-3,26.35423,R,ugm-3,110.50998,R,ugm-3,0.85140,R,ugm-3
21-01-2023,06:00,63.42622,R,ugm-3,30.04286,R,ugm-3,127.29503,R,ugm-3,0.90462,R,ugm-3
21-01-2023,07:00,59.72392,R,ugm-3,27.22660,R,ugm-3,118.80200,R,ugm-3,0.74498,R,ugm-3
21-01-2023,08:00,75.31254,R,ugm-3,31.26596,R,ugm-3,146.74359,R,ugm-3,0.79819,R,ugm-3
21-01-2023,09:00,51.96208,R,ugm-3,37.82130,R,ugm-3,117.49538,R,ugm-3,1.27711,R,ugm-3
21-01-2023,10:00,142.44106,R,ugm-3,48.19435,R,ugm-3,266.60093,R,ugm-3,1.80923,R,ugm-3
21-01-2023,11:00,34.74964,R,ugm-3,36.82455,R,ugm-3,90.10659,R,ugm-3,12.50499,R,ugm-3
21-01-2023,12:00,5.55345,R,ugm-3,17.56700,R,ugm-3,26.08216,R,ugm-3,37.56818,R,ugm-3
21-01-2023,13:00,3.28011,R,ugm-3,11.20283,R,ugm-3,16.23225,R,ugm-3,47.04005,R,ugm-3
21-01-2023,14:00,2.82544,R,ugm-3,12.00048,R,ugm-3,16.33276,R,ugm-3,48.74286,R,ugm-3
21-01-2023,15:00,3.70230,R,ugm-3,15.73170,R,ugm-3,21.40848,R,ugm-3,49.48783,R,ugm-3
21-01-2023,16:00,2.46820,R,ugm-3,19.03109,R,ugm-3,22.81561,R,ugm-3,43.42158,R,ugm-3
21-01-2023,17:00,3.05277,R,ugm-3,28.28620,R,ugm-3,32.96705,R,ugm-3,32.61940,R,ugm-3
21-01-2023,18:00,6.20297,R,ugm-3,39.28617,R,ugm-3,48.79727,R,ugm-3,15.43169,R,ugm-3
21-01-2023,19:00,12.99052,R,ugm-3,46.41762,R,ugm-3,66.33614,R,ugm-3,9.25901,R,ugm-3
21-01-2023,20:00,3.83220,R,ugm-3,36.68973,R,ugm-3,42.56569,R,ugm-3,16.01703,R,ugm-3
21-01-2023,21:00,16.72530,R,ugm-3,48.02823,R,ugm-3,73.67332,R,ugm-3,5.16164,R,ugm-3
21-01-2023,22:00,30.94992,R,ugm-3,44.71116,R,ugm-3,92.16703,R,ugm-3,5.74697,R,ugm-3
21-01-2023,23:00,1.75372,R,ugm-3,19.77483,R,ugm-3,22.46383,R,ugm-3,36.71678,R,ugm-3
21-01-2023,24:00,0.64953,R,ugm-3,16.74397,R,ugm-3,17.73989,R,ugm-3,36.29108,R,ugm-3
22-01-2023,01:00,1.51660,R,ugm-3,21.54333,R,ugm-3,23.86876,R,ugm-3,29.51533,R,ugm-3
22-01-2023,02:00,0.60664,R,ugm-3,16.90435,R,ugm-3,17.83452,R,ugm-3,33.27569,R,ugm-3
22-01-2023,03:00,0.61748,R,ugm-3,17.35707,R,ugm-3,18.30385,R,ugm-3,31.60836,R,ugm-3
22-01-2023,04:00,0.45498,R,ugm-3,15.74567,R,ugm-3,16.44329,R,ugm-3,34.85433,R,ugm-3
22-01-2023,05:00,0.74747,R,ugm-3,12.28007,R,ugm-3,13.42618,R,ugm-3,40.12240,R,ugm-3
22-01-2023,06:00,0.81247,R,ugm-3,11.97927,R,ugm-3,13.22504,R,ugm-3,40.06918,R,ugm-3
22-01-2023,07:00,0.55248,R,ugm-3,11.22135,R,ugm-3,12.06847,R,ugm-3,40.01597,R,ugm-3
22-01-2023,08:00,0.64997,R,ugm-3,12.07757,R,ugm-3,13.07418,R,ugm-3,39.53705,R,ugm-3
22-01-2023,09:00,0.77997,R,ugm-3,12.02910,R,ugm-3,13.22504,R,ugm-3,39.37742,R,ugm-3
22-01-2023,10:00,1.68993,R,ugm-3,13.14811,R,ugm-3,15.73930,R,ugm-3,39.64348,R,ugm-3
22-01-2023,11:00,2.24241,R,ugm-3,13.75927,R,ugm-3,17.19757,R,ugm-3,40.97380,R,ugm-3
22-01-2023,12:00,2.89238,R,ugm-3,14.01979,R,ugm-3,18.45471,R,ugm-3,41.71878,R,ugm-3
22-01-2023,13:00,3.02237,R,ugm-3,16.13359,R,ugm-3,20.76783,R,ugm-3,40.22882,R,ugm-3
22-01-2023,14:00,4.06233,R,ugm-3,17.85784,R,ugm-3,24.08666,R,ugm-3,38.57923,R,ugm-3
22-01-2023,15:00,3.21736,R,ugm-3,19.40486,R,ugm-3,24.33809,R,ugm-3,36.34429,R,ugm-3
22-01-2023,16:00,3.57485,R,ugm-3,23.93554,R,ugm-3,29.41690,R,ugm-3,31.18266,R,ugm-3
22-01-2023,17:00,2.17741,R,ugm-3,27.53653,R,ugm-3,30.87518,R,ugm-3,24.37143,R,ugm-3
22-01-2023,18:00,1.68993,R,ugm-3,27.98228,R,ugm-3,30.57346,R,ugm-3,20.64654,R,ugm-3
22-01-2023,19:00,1.65743,R,ugm-3,27.78068,R,ugm-3,30.32204,R,ugm-3,25.86138,R,ugm-3
22-01-2023,20:00,1.46244,R,ugm-3,26.16882,R,ugm-3,28.41120,R,ugm-3,25.59532,R,ugm-3
22-01-2023,21:00,5.49227,R,ugm-3,31.05260,R,ugm-3,39.47396,R,ugm-3,17.40056,R,ugm-3
22-01-2023,22:00,0.84497,R,ugm-3,23.34421,R,ugm-3,24.63980,R,ugm-3,25.80817,R,ugm-3
22-01-2023,23:00,0.81247,R,ugm-3,20.32663,R,ugm-3,21.57240,R,ugm-3,28.30917,R,ugm-3
22-01-2023,24:00,0.64997,R,ugm-3,19.97236,R,ugm-3,20.96897,R,ugm-3,25.91460,R,ugm-3
23-01-2023,01:00,1.47428,R,ugm-3,20.61645,R,ugm-3,22.87699,R,ugm-3,24.05215,R,ugm-3
23-01-2023,02:00,1.25748,R,ugm-3,16.25273,R,ugm-3,18.18083,R,ugm-3,17.09902,R,ugm-3
23-01-2023,03:00,0.71546,R,ugm-3,14.80282,R,ugm-3,15.89984,R,ugm-3,20.91260,R,ugm-3
23-01-2023,04:00,0.42277,R,ugm-3,13.54086,R,ugm-3,14.18910,R,ugm-3,32.40655,R,ugm-3
23-01-2023,05:00,2.50411,R,ugm-3,21.01649,R,ugm-3,24.85608,R,ugm-3,21.17866,R,ugm-3
23-01-2023,06:00,1.52849,R,ugm-3,21.05327,R,ugm-3,23.39692,R,ugm-3,18.67767,R,ugm-3
23-01-2023,07:00,3.41470,R,ugm-3,26.31230,R,ugm-3,31.54810,R,ugm-3,17.02807,R,ugm-3
23-01-2023,08:00,2.56916,R,ugm-3,31.03027,R,ugm-3,34.96959,R,ugm-3,12.98390,R,ugm-3
23-01-2023,09:00,8.61806,R,ugm-3,38.41000,R,ugm-3,51.62417,R,ugm-3,9.31223,R,ugm-3
23-01-2023,10:00,18.73207,R,ugm-3,42.02212,R,ugm-3,70.74423,R,ugm-3,7.98191,R,ugm-3
23-01-2023,11:00,8.78066,R,ugm-3,27.59433,R,ugm-3,41.05782,R,ugm-3,25.38247,R,ugm-3
